stock_id,100plus_curr,400plus_curr,1000plus_curr,100plus_prev,400plus_prev,1000plus_prev,diff_100plus,diff_400plus,diff_1000plus,股票名稱
00799B,33.50369674185464,15.893068609022556,4.748018483709273,32.42295191102757,15.427142073934839,4.732436560150376,1.0807448308270722,0.46592653508771775,0.015581923558896982,國泰A級醫療債
6509,48.297532520697004,36.94601037206724,27.807271001558693,47.232329003667815,36.12371990369538,27.070816931275193,1.0652035170291896,0.822290468371861,0.7364540702835001,聚和
00980B,60.82457864417058,43.202807255346094,35.12157876901675,59.7928017264442,42.57945923772495,32.30272164654265,1.0317769177263756,0.6233480176211472,2.8188571224740997,台新特選IG債10+
2471,35.801058918112346,23.994329355741932,6.741982511915951,34.77946683331256,22.953875331745174,6.741982511915951,1.021592084799785,1.0404540239967588,0.0,資通
00782B,39.790727898494886,21.266517696614784,6.241090049827914,38.785801612986084,20.80610263522885,6.9878460985257105,1.0049262855088017,0.4604150613859339,-0.7467560486977964,國泰A級公用債
6112,64.19434812987586,59.08833303949468,56.672756828542106,63.19695082117747,58.65997595124195,55.53740205796922,0.997397308698396,0.42835708825273144,1.1353547705728886,聚碩
00958B,52.517955560287746,31.44731784575866,24.090435945724725,51.523717151013834,29.919376326769637,22.69509486194941,0.9942384092739118,1.5279415189890244,1.395341083775314,永豐ESG銀行債15+
00890B,75.68160818106313,73.60361295681062,68.41258305647841,74.70050352990033,73.17275747508306,67.98172757475083,0.981104651162795,0.43085548172756205,0.43085548172757626,凱基ESG BBB債15+
6231,48.821611740563746,33.82910294810417,26.199450777669224,47.84107161922104,33.545653213627055,25.898882476295874,0.9805401213427061,0.2834497344771165,0.30056830137334956,系微
3380,74.54835432412624,68.89523425138586,66.0931530743848,73.5698094910777,67.8503315172239,65.53577443161159,0.9785448330485309,1.0449027341619512,0.5573786427732159,明泰
3057,47.46981966113747,33.56822299875831,30.993347064492166,46.501699729324386,33.45476183182258,30.993347064492166,0.9681199318130851,0.11346116693572839,0.0,喬鼎
4707,77.54475573836976,70.41554311284783,63.91316261086681,76.57665562167118,68.9745540216995,63.3622515690328,0.9681001166985794,1.4409890911483245,0.5509110418340128,磐亞
4746,55.03866282289886,41.63978213704047,31.004637167139894,54.07768095458185,40.69968738265395,30.87075607219577,0.9609818683170062,0.9400947543865215,0.13388109494412248,台耀
2618,79.69917277186414,74.48082525231695,70.84173867334196,78.74446053335721,73.23466780997752,69.3927573091076,0.9547122385069287,1.246157442339424,1.4489813642343705,長榮航
3218,63.52137286112315,56.84080189933304,50.37750590885921,62.57262460708274,56.222483074308535,50.35011608570935,0.9487482540404102,0.6183188250245024,0.027389823149860604,大學光
00697B,38.44082923611944,26.021997541671666,20.763873066314904,37.50336695828126,25.164729512587037,20.560194608105693,0.9374622778381791,0.8572680290846293,0.20367845820921104,元大美債7-10
1342,66.2748464113915,56.51969511839747,51.5805009536941,65.34060208688356,56.214570441762326,51.5805009536941,0.9342443245079295,0.3051246766351454,0.0,八貫
8454,83.58428045786536,79.76459765915895,76.93854568129045,82.65627009916302,79.58650708070782,75.60203117064412,0.9280103587023376,0.1780905784511333,1.3365145106463245,富邦媒
8215,61.03303363858844,54.10484071085237,50.99914457186953,60.1070077555337,53.383579775223424,50.225386168356366,0.9260258830547414,0.7212609356289477,0.7737584035131633,明基材
